url,course_name,rating
https://www.coursera.org/learn/continuous-monitoring-best-practices,Continuous Monitoring with Jenkins & Best Practices,
https://www.coursera.org/learn/inte,Continuous Integration & Continuous Deployment with Jenkins,
https://www.coursera.org/learn/continuous-integration-and-deployment-with-aspnet-core,Continuous Integration and Deployment with ASP.NET Core,
https://www.coursera.org/learn/controle-tempo-discreto,Controle a Tempo Discreto,
https://www.coursera.org/projects/copilot-powerapps-for-beginners-create-an-expense-tracker,Copilot Power Apps for Beginners: Create an Expense Tracker,
https://www.coursera.org/learn/copilot-best-practices-ethics-and-regulatory-implications,"Copilot Best Practices, Ethics and Regulatory Implications",
https://www.coursera.org/projects/copilot-for-beginners-create-a-sales-pitch-presentation,"Copilot for Beginners: Create a Sales Pitch Presentation	",
https://www.coursera.org/projects/copilot-for-beginners-sales-data-analysis-in-excel,Copilot for Beginners: Sales Data Analysis in Excel,
https://www.coursera.org/learn/copilot-for-sales,Copilot for Sales,
https://www.coursera.org/projects/copy-ai-for-beginners-generate-texts-for-various-use-cases-hvgfb,Copy.AI for Beginners: Generate texts for various use cases,
https://www.coursera.org/learn/packt-core-game-setup-and-basic-horror-mechanics-g1q1j,Core Game Setup and Basic Horror Mechanics,
https://www.coursera.org/learn/core-java-design-patterns,Core Java - Design Patterns,
https://www.coursera.org/learn/core-java-advanced-fundamentals,Core Java - Advanced Fundamentals,
https://www.coursera.org/learn/core-concepts-in-ai,Core Concepts in AI,
https://www.coursera.org/learn/core-java-multithreading-and-classes,Core Java - Multithreading and Classes,
https://www.coursera.org/learn/corporate-foresight,Corporate Foresight,
https://www.coursera.org/learn/corporate-entrepreneurship,Corporate Entrepreneurship,
https://www.coursera.org/learn/correccin-de-color-en-davinci-resolve,Corrección de Color en DaVinci Resolve,
https://www.coursera.org/projects/googlecloud-cost-optimization-and-data-tiering-with-biglake-and-cloud-stor-ix17o,Cost Optimization and Data Tiering with BigLake and Cloud Storage,
https://www.coursera.org/learn/data-science-course-fr,Cours intensif sur la science des données,
https://www.coursera.org/learn/crafting-business-presentations-proposals-crisis-comms,"Crafting Business Presentations, Proposals, Crisis Comms",
https://www.coursera.org/projects/crafting-personalized-content-with-gen-ai-create-a-campaign,Crafting Personalized Content with Gen AI: Create a Campaign,
https://www.coursera.org/learn/crafting-ai-identities-strategies--ethical-considerations,Crafting AI Identities: Strategies & Ethical Considerations,
https://www.coursera.org/learn/crafting-effective-user-stories-in-agile-excellence,Crafting Effective User Stories in Agile - Agile Excellence,
https://www.coursera.org/learn/crafting-user-interface---end-to-end-web-development,Crafting User Interface - End to End Web Development,
https://www.coursera.org/projects/crea-disenos-de-marketing-en-redes-sociales-con-canva,Crea Diseños de Marketing en Redes Sociales con Canva,
https://www.coursera.org/projects/crea-anuncios-redes-sociales-canva,Crea Anuncios para las Redes Sociales con Canva,
https://www.coursera.org/projects/crea-posts-animados-redes-sociales-canva,Crea Posts Animados para Redes Sociales con Canva,
https://www.coursera.org/projects/crea-presentaciones-informativas-con-powerpoint,Crea Presentaciones Informativas con Powerpoint,
https://www.coursera.org/projects/crea-disenos-marca-pequena-empresa-canva,Crea diseños de marca para tu pequeña empresa con Canva,
https://www.coursera.org/projects/crea-graficos-facebook-visme,Crea gráficos para Facebook en Visme,
https://www.coursera.org/projects/crea-tu-primer-embudo-de-conversion-y-crm-con-hubspot,Crea tu primer embudo de conversión y CRM con HubSpot,
https://www.coursera.org/projects/tarjeta-presentacion-canva,Crea tu tarjeta de presentación con canva,
https://www.coursera.org/projects/crea-mood-board-canva,Crea un Mood Board con Canva,
https://www.coursera.org/projects/crea-storyboard-en-canva,Crea un Storyboard en Canva,
https://www.coursera.org/projects/crea-mapa-proceso-canva,Crea un mapa de proceso con Canva,
https://www.coursera.org/projects/crea-perfil-trabajo-sonado-indeed,Crea un perfil para un trabajo soñado con Indeed,
https://www.coursera.org/projects/crea-declaracion-mision-vision-canva,Crea una Declaración de Misión y Visión con Canva,
https://www.coursera.org/projects/crea-un-perfil-de-negocios-en-twitter,Crea un perfil de negocios en Twitter,
https://www.coursera.org/projects/crea-una-presentacion-con-microsoft-sway,Crea una presentacion con Microsoft SWAY,
https://www.coursera.org/projects/crea-una-tarjeta-de-negocios-en-canva,Crea una tarjeta de negocios en Canva,
https://www.coursera.org/projects/crea-una-propuesta-de-negocio-con-visme,Crea una propuesta de negocio con Visme,
https://www.coursera.org/projects/crea-una-prueba-rapida-usando-microsoft-forms,Crea una prueba rapida usando Microsoft Forms,
https://www.coursera.org/projects/uml-genmymodel,Creación de diagramas de clases UML en GenMyModel,
https://www.coursera.org/projects/crea-crece-y-administra-grupos-facebook,"Crea, crece y administra grupos de Facebook",
https://www.coursera.org/projects/crear-presentaciones-interactivas-con-powerpoint,Crear Presentaciones Interactivas con Microsoft PowerPoint,
https://www.coursera.org/projects/crear-boletines-para-empresas-canva,Crear boletines para empresas con Canva,
https://www.coursera.org/learn/creando-proyectos-xr-y-metaversos,Creando proyectos XR y Metaversos,
https://www.coursera.org/projects/crear-tablas-de-bases-de-datos-relacionales-con-sqlitestudio,Crear tablas de bases de datos relacionales con SQLiteStudio,
https://www.coursera.org/projects/crear-un-business-model-canvas-con-miro,Crear un Business Model Canvas con Miro,
https://www.coursera.org/projects/crear-panel-inspiracion-marca-con-canva,Crear un panel de inspiración para su marca con Canva,
https://www.coursera.org/learn/create-the-user-interface-android-studio-es,Crear la interfaz de usuario en Android Studio,
https://www.coursera.org/learn/create-the-user-interface-with-swiftui-es,Crear la interfaz de usuario con SwiftUI,
https://www.coursera.org/projects/crear-videos-sitios-web-canva,Crear videos de sitios web con Canva,
https://www.coursera.org/projects/create-bc-qr-codes-photoshop,Create Business Cards with a QR Code in Photoshop,
https://www.coursera.org/learn/create-compelling-business-cases,Create Compelling Business Cases,
https://www.coursera.org/learn/packt-create-beautiful-imagery-with-midjourney-a-i-fg5hy,Create Beautiful Imagery with Midjourney AI,
https://www.coursera.org/projects/create-csharp-app-inheritance-composition-aggregation,"Create C# App Inheritance, Composition, and Aggregation",
https://www.coursera.org/projects/create-customer-support-data-microsoft-excel,Create Customer Support Data with Microsoft Excel,
https://www.coursera.org/projects/create-customizable-proposals-qwilr,Create Customizable Proposals in Qwilr,
https://www.coursera.org/learn/create-engaging-video-with-google-vids,Create Engaging Video with Google Vids,
https://www.coursera.org/projects/create-facebook-graphics-visme,Create Facebook Graphics in Visme,
https://www.coursera.org/learn/create-image-captioning-models---espaol,Create Image Captioning Models - Español,
https://www.coursera.org/learn/create-image-captioning-models-francais,Create Image Captioning Models - Français,
https://www.coursera.org/learn/create-image-captioning-models---bahasa-indonesia,Create Image Captioning Models - Bahasa Indonesia,
https://www.coursera.org/learn/create-image-captioning-models-deutsch,Create Image Captioning Models - Deutsch,
https://www.coursera.org/learn/create-generative-ai-apps-on-google-cloud,Create Generative AI Apps on Google Cloud,
https://www.coursera.org/learn/create-image-captioning-models-italiano,Create Image Captioning Models - Italiano,
https://www.coursera.org/learn/create-image-captioning-models-ja,Create Image Captioning Models - 日本語版,
https://www.coursera.org/learn/create-image-captioning-models-he,Create Image Captioning Models - בעברית,
https://www.coursera.org/learn/create-image-captioning-models--portugues-brasileiro,Create Image Captioning Models - Português Brasileiro,
https://www.coursera.org/learn/create-image-captioning-models-zhtw,Create Image Captioning Models - 繁體中文,
https://www.coursera.org/learn/create-image-captioning-models-zhcn,Create Image Captioning Models - 简体中文,
https://www.coursera.org/learn/create-image-captioning-models--ko,Create Image Captioning Models - 한국어,
https://www.coursera.org/projects/interactive-choice-boards-with-seesaw,Create Interactive Choice Boards with Seesaw,
https://www.coursera.org/projects/create-immediate-digital-feedback-snapeval,Create Immediate Digital Employee Feedback with SnapEval,
https://www.coursera.org/projects/create-interactive-prototypes-pidoco,Create Interactive Prototypes with Pidoco,
https://www.coursera.org/projects/create-iot-solutions-in-microsoft-azure,Create IoT Solutions in Microsoft Azure,
https://www.coursera.org/projects/create-mapping-data-flows-in-azure-data-factory,Create Mapping Data Flows in Azure Data Factory,
https://www.coursera.org/learn/create-program-changes-with-power-skills--digital-enablers,Create Program Changes with Power Skills & Digital Enablers ,
https://www.coursera.org/projects/create-tasks-lists-clickup,Create Tasks and Lists with ClickUp,
https://www.coursera.org/projects/create-successful-pinterest-pins-for-business-in-canva,Create Successful Pinterest Pins for Business in Canva,
https://www.coursera.org/projects/create-user-stories-miro,Create User Stories in Miro,
https://www.coursera.org/projects/create-user-stories-in-trello,Create User Stories in Trello,
https://www.coursera.org/projects/create-business-case-template-microsoft-word,Create a Business Case Template in Microsoft Word,
https://www.coursera.org/projects/googlecloud-create-a-cosmetic-anomaly-detection-model-using-visual-inspect-189qk,Create a Cosmetic Anomaly Detection Model using Visual Inspection AI,
https://www.coursera.org/projects/googlecloud-create-a-component-anomaly-detection-model-using-visual-inspec-kuw6b,Create a Component Anomaly Detection Model using Visual Inspection AI,
https://www.coursera.org/projects/create-a-business-proposal-with-visme-for-businesses,Create a Business proposal with Visme for businesses,
https://www.coursera.org/projects/create-a-cover-letter-with-an-envelope-using-microsoft-word,Create a Cover Letter with an Envelope using Microsoft Word,
https://www.coursera.org/projects/create-a-customer-satisfaction-survey-with-typeform,Create a Customer Satisfaction Survey with Typeform,
https://www.coursera.org/projects/googlecloud-create-a-custom-network-and-apply-firewall-rules-ubo1z,Create a Custom Network and Apply Firewall Rules,
https://www.coursera.org/learn/packt-create-a-dark-moody-atmospheric-2d-game-with-unity-and-c-2qqm9,Create a Dark Moody Atmospheric 2D Game with Unity and C#,
https://www.coursera.org/projects/create-digital-wireframe-figma,Create a Digital Wireframe with Figma,
https://www.coursera.org/projects/create-a-flyer-using-microsoft-word,Create a Flyer Using Microsoft Word,
https://www.coursera.org/projects/create-gantt-chart-lucidchart,Create a Gantt Chart with Lucidchart,
https://www.coursera.org/projects/create-performance-summary-snapeval,Create a Performance Summary using SnapEval,
https://www.coursera.org/learn/create-a-professional-online-presence,Create a Professional Online Presence,
https://www.coursera.org/projects/project-tracker-airtable,Create a Project Tracker with Airtable,
https://www.coursera.org/projects/create-a-record-of-students-using-abstraction-in-java,Create a Record of Students using Abstraction in Java,
https://www.coursera.org/projects/create-simple-project-timeline-microsoft-excel,Create a Simple Project Timeline in Microsoft Excel,
https://www.coursera.org/projects/create-a-business-profile-on-twitter,Create a business profile on Twitter,
https://www.coursera.org/projects/create-buyer-persona-diagram-businesses-creately,Create a buyer persona diagram for businesses with Creately,
https://www.coursera.org/projects/create-a-custom-workflow-in-wrike,Create a custom workflow in Wrike,
https://www.coursera.org/projects/create-customer-satisfaction-survey-typeform,Create a customer satisfaction survey with Typeform,
https://www.coursera.org/projects/create-a-presentation-with-microsoft-sway,Create a presentation with Microsoft SWAY,
https://www.coursera.org/projects/create-a-no-code-one-page-smb-website-with-carrd,Create a no-code one page SMB website with Carrd,
https://www.coursera.org/projects/create-fundraising-page-chuffed,Create a fundraising page on Chuffed,
https://www.coursera.org/projects/create-a-quiz-using-microsoft-forms,Create a quiz using Microsoft Forms,
https://www.coursera.org/projects/showcase-create-a-responsive-seat-selector-ui-in-html-css-js,"Create a responsive seat selector UI in HTML, CSS, and JS",
https://www.coursera.org/projects/create-a-workspace-for-a-team-project-on-slack,Create a workspace for a team project on Slack,
https://www.coursera.org/projects/create-an-affinity-diagram-using-creately,Create an Affinity Diagram Using Creately,
https://www.coursera.org/projects/create-advertising-concept-testing-study-qualtrics,Create an Advertising Concept Testing Study in Qualtrics,
https://www.coursera.org/projects/create-app-managing-company-expenses-power-apps,Create an App for Managing Company Expenses in Power Apps,
https://www.coursera.org/projects/googlecloud-create-an-internal-load-balancer-mhs4r,Create an Internal Load Balancer,
https://www.coursera.org/projects/create-an-infographic-with-infogram,Create an infographic with Infogram ,
https://www.coursera.org/projects/create-organizational-company-chart-canva,Create an Organizational Company Chart with Canva,
https://www.coursera.org/projects/create-edit-pinterest-ad-account,Create and Edit a Pinterest Ad Account,
https://www.coursera.org/projects/googlecloud-create-and-test-a-document-ai-processor-syrzz,Create and Test a Document AI Processor,
https://www.coursera.org/projects/create-and-manage-a-project-dashboard-with-wrike,Create and manage a project dashboard with Wrike,
https://www.coursera.org/projects/create-and-schedule-content-for-social-media-with-later,Create and schedule content for social media with Later,
https://www.coursera.org/projects/create-attractive-infographics-with-creately,Create attractive infographics with Creately,
https://www.coursera.org/projects/create-professional-mockups-on-moqups,Create professional mockups on Moqups,
https://www.coursera.org/projects/create-your-ux-portfolio-adobe-portfolio,Create your UX portfolio with Adobe Portfolio,
https://www.coursera.org/projects/create-your-first-twitter-ad,Create your First Twitter Ad,
https://www.coursera.org/projects/creating-azure-serverless-functions-in-a-real-world-scenario,Creating Azure Serverless Functions in a Real-World Scenario,
https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights-es,"Creating BigQuery Datasets, Visualizing Insights - Español",
https://www.coursera.org/learn/creating-basic-web-layouts,Creating Basic Web Layouts,
https://www.coursera.org/learn/creating-bigquery-datasets-visualizing-insights-ptbr,"Creating BigQuery Datasets, Visualizing Insights - Português",
https://www.coursera.org/learn/creating-bigquery-datasets-visualizing-insights-fr,"Creating BigQuery Datasets, Visualizing Insights - Français",
https://www.coursera.org/projects/googlecloud-creating-date-partitioned-tables-in-bigquery-6wdzc,Creating Date-Partitioned Tables in BigQuery,
https://www.coursera.org/projects/googlecloud-creating-derived-tables-using-lookml-iqssn,Creating Derived Tables Using LookML,
https://www.coursera.org/projects/googlecloud-creating-dynamic-secrets-for-google-cloud-with-vault-2gm4x,Creating Dynamic Secrets for Google Cloud with Vault,
https://www.coursera.org/learn/creating-ev-charging-hubs-innovative-design,Creating EV Charging Hubs: Innovative Design,
https://www.coursera.org/projects/googlecloud-creating-cross-region-load-balancing-2aedg,Creating Cross-region Load Balancing,
https://www.coursera.org/projects/creating-horizontal-and-vertical-timelines-powerpoint,Creating Horizontal and Vertical Timelines in PowerPoint,
https://www.coursera.org/learn/creating-global-brands,Creating Global Brands with Jagdish Sheth,
https://www.coursera.org/projects/googlecloud-creating-generative-art-dynamic-nfts-with-google-cloud-vertex-sbmnl,Creating Generative Art Dynamic NFTs with Google Cloud Vertex AI and Chainlink Functions,
https://www.coursera.org/learn/nonhuman-llm-npcs,Creating LLM powered NPCs,
https://www.coursera.org/projects/googlecloud-creating-measures-and-dimensions-using-lookml-lgmns,Creating Measures and Dimensions Using LookML,
https://www.coursera.org/learn/time-series-features,Creating Features for Time Series Data,
https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights-jp,Creating New BigQuery Datasets and Visualizing Insights 日本語版,
https://www.coursera.org/projects/googlecloud-creating-permanent-tables-and-access-controlled-views-in-bigqu-mxboj,Creating Permanent Tables and Access-Controlled Views in BigQuery,
https://www.coursera.org/projects/googlecloud-creating-pdfs-with-go-and-cloud-run-vzlun,Creating PDFs with Go and Cloud Run,
https://www.coursera.org/learn/creating-service-innovation-culture-in-public-sector,Creating Service Innovation Culture in Public Sector,
https://www.coursera.org/projects/creating-social-media-posts-with-genai-mastering-chatgpt,Creating Social Media Posts with GenAI: Mastering ChatGPT,
https://www.coursera.org/projects/creating-tasks-goals-project-clickup,Creating Tasks and Goals for a Project in ClickUp,
https://www.coursera.org/projects/hotglue,Creating a DAO website with HOTGLUE,
https://www.coursera.org/projects/googlecloud-creating-tile-based-dashboard-alerts-in-looker-junn6,Creating Tile-based Dashboard Alerts in Looker,
https://www.coursera.org/learn/leading-standout-teams-course-5,Creating Trust & Support,
https://www.coursera.org/projects/googlecloud-creating-a-de-identified-copy-of-data-in-cloud-storage-rtltn,Creating a De-identified Copy of Data in Cloud Storage,
https://www.coursera.org/projects/googlecloud-creating-a-data-transformation-pipeline-with-cloud-dataprep-dymxo,Creating a Data Transformation Pipeline with Cloud Dataprep,
https://www.coursera.org/projects/googlecloud-creating-a-data-warehouse-through-joins-and-unions-z45uo,Creating a Data Warehouse Through Joins and Unions,
https://www.coursera.org/projects/googlecloud-creating-a-gmail-add-on-demd6,Creating a Gmail Add-on,
https://www.coursera.org/projects/googlecloud-creating-a-looker-modeled-query-and-working-with-quick-start-ehagk,Creating a Looker Modeled Query and Working with Quick Start,
https://www.coursera.org/projects/googlecloud-creating-a-persistent-disk-atchf,Creating a Persistent Disk,
https://www.coursera.org/learn/social-business,Creating a Social Business,
https://www.coursera.org/projects/creating-a-token-board-with-microsoft-powerpoint,Creating a Token Board with Microsoft PowerPoint,
https://www.coursera.org/learn/creating-a-technology-startup-company,Creating a Technology Startup Company,
https://www.coursera.org/projects/googlecloud-creating-and-populating-a-bigtable-instance-2mkcd,Creating and Populating a Bigtable Instance,
https://www.coursera.org/projects/googlecloud-creating-and-alerting-on-logs-based-metrics-sbaew,Creating and Alerting on Logs-based Metrics,
https://www.coursera.org/projects/googlecloud-creating-dynamic-sql-derived-tables-with-lookml-and-liquid-dcbpp,Creating dynamic SQL derived tables with LookML and Liquid,
https://www.coursera.org/learn/creating-an-engaging-candidate-experience,Creating an Engaging Candidate Experience,
https://www.coursera.org/learn/packt-creational-design-patterns-in-modern-c-5n9at,Creational Design Patterns in Modern C++,
https://www.coursera.org/learn/packt-creating-an-unresourced-project-with-oracle-primavera-p6-ppm-wswxc,Creating an Unresourced Project with Oracle Primavera P6 PPM,
https://www.coursera.org/learn/creative-coding-for-designers-using-python,Creative Coding for Designers Using Python,
https://www.coursera.org/learn/creativethinking,Creative Thinking,
https://www.coursera.org/projects/crea-tu-primer-ui-kit,Creá tu primer UI Kit en Figma,
https://www.coursera.org/learn/crecimiento-exponencial-lideres-empresas,Crecimiento exponencial para líderes y empresas,
https://www.coursera.org/learn/conformando-sua-estratgia-digital,Criando uma estratégia digital vencedora,
https://www.coursera.org/learn/credenciales-alternativas,Credenciales Alternativas: el futuro de las certificaciones,
https://www.coursera.org/projects/crie-seu-primeiro-funil-de-converso-e-crm-com-hubspot,Crie seu primeiro funil de conversão e CRM com Hubspot,
https://www.coursera.org/projects/crie-sua-primeira-campanha-com-facebook-ads-manager,Crie sua primeira campanha com Facebook Ads Manager,
https://www.coursera.org/projects/crie-wireframes-digitais-de-baixa-fidelidade-com-figma,Crie wireframes digitais de baixa fidelidade com Figma,
https://www.coursera.org/learn/criptomonedas,Criptomonedas ,
https://www.coursera.org/learn/crisis-management-and-crisis-communication-consulting,Crisis Management and Crisis Communication Consulting  ,
https://www.coursera.org/learn/critical-thinking-sustainable-business-solutions,Critical thinking for sustainable business solutions,
https://www.coursera.org/learn/v2-cross-platform-mobile-development-with-react-native,Cross Platform Mobile Development with React Native,
https://www.coursera.org/learn/cross-cultural-virtual-spaces-teams,Cross-Cultural Virtual Spaces and Teams,
https://www.coursera.org/learn/crypto101,Cryptocurrency and Applications ,
https://www.coursera.org/learn/transport-eu-law,Cross-border road transport in EU law context,
https://www.coursera.org/projects/creation-de-chaines-en-python,Création de chaînes en Python,
https://www.coursera.org/projects/creer-newsletters-professionnelles-canva,Créer des Newsletters professionnelles avec Canva,
https://www.coursera.org/learn/packt-cryptography-learn-public-key-infrastructure-from-scratch-mbsj1,Cryptography: Learn Public Key Infrastructure from Scratch,
https://www.coursera.org/projects/creer-diagrammes-buyer-persona-creately,Créer des diagrammes de Buyer Persona avec Creately,
https://www.coursera.org/learn/creer-des-conceptions-et-des-prototypes-haute-fidelite-dans-figma,Création de designs et de prototypes haute fidélité dans Figma,
https://www.coursera.org/projects/creer-maquettes-professionnelles-moqups,Créer des maquettes professionnelles avec Moqups,
https://www.coursera.org/projects/creer-diagrammes-strategiques-entreprise-creately,Créer des diagrammes stratégiques d'entreprise avec Creately,
https://www.coursera.org/projects/creer-infographies-attrayantes-creately,Créer des infographies attrayantes avec Creately,
https://www.coursera.org/projects/creer-visuels-instagram-entreprises-picmonkey,Créer des visuels Instagram pour entreprises avec PicMonkey,
https://www.coursera.org/projects/creer-groupes-facebook,Créer des groupes sur Facebook,
https://www.coursera.org/projects/creer-visuels-facebook-picmonkey-entreprises,Créer des visuels Facebook avec PicMonkey pour entreprises,
https://www.coursera.org/projects/creer-des-infographies-avec-prezi,Créer des infographies avec Prezi ,
https://www.coursera.org/learn/responsive-web-design-adobe-xd-fr,Créer des interfaces utilisateur dynamiques pour des sites Web,
https://www.coursera.org/projects/creer-contenu-sensibilisation-twitter-canva,Créer du contenu de sensibilisation pour Twitter avec Canva,
https://www.coursera.org/projects/creer-contenu-sensibilisation-instagram-canva,Créer du contenu de sensibilisation pour Instagram sur Canva,
https://www.coursera.org/projects/creer-visuels-twitter-entreprises-picmonkey,Créer des visuels Twitter  pour entreprises avec PicMonkey,
https://www.coursera.org/projects/creer-visuels-boutique-facebook-canva,Créer des visuels pour une boutique Facebook avec Canva,
https://www.coursera.org/projects/creer-contenu-developpement-durable-canva,Créer du contenu de développement durable avec Canva,
https://www.coursera.org/projects/creer-contenu-marketing-linkedin-avec-visme,Créer du contenu marketing pour LinkedIn avec Visme,
https://www.coursera.org/projects/creer-contenu-sensibilisation-cause-canva,Créer du contenu de sensibilisation à une cause sur Canva,
https://www.coursera.org/projects/creer-contenu-reseaux-sociaux-picmonkey,Créer du contenu pour les réseaux sociaux avec PicMonkey,
https://www.coursera.org/projects/creer-un-business-model-canva-avec-mural,Créer un Business Model Canva avec Mural,
https://www.coursera.org/projects/creer-business-model-canvas-miro,Créer un Business Model Canvas avec Miro,
https://www.coursera.org/projects/creer-un-calendrier-de-contenu-pour-tweeter-en-continuite,Créer un calendrier de contenu pour tweeter en continuité,
https://www.coursera.org/projects/creer-moodboard-marque-avec-canva,Créer un Moodboard pour votre marque avec Canva,
https://www.coursera.org/projects/creer-contenu-reseaux-sociaux-piktochart,Créer du contenu pour les réseaux sociaux avec Piktochart,
https://www.coursera.org/projects/creer-diagramme-brainstorming-creately,Créer un diagramme de Brainstorming avec Creately,
https://www.coursera.org/projects/creer-diagramme-affinite-creately,Créer un diagramme d’affinité avec Creately,
https://www.coursera.org/projects/creer-un-compte-de-gestionnaire-d-entreprise-facebook,Créer un compte de gestionnaire d'entreprise Facebook,
https://www.coursera.org/projects/creer-pitch-deck-pour-votre-projet-avec-canva,Créer un pitch deck pour votre projet avec Canva,
https://www.coursera.org/projects/creer-logo-professionnel-canva,Créer un logo professionnel avec Canva,
https://www.coursera.org/projects/crer-un-profil-dentreprise-sur-twitter,Créer un profil d'entreprise sur Twitter,
https://www.coursera.org/projects/creer-un-tableau-de-bord-d-analyse-marketing-a-l-aide-de-hubspot,Créer un tableau de bord d'analyse marketing à l'aide de Hubspot,
https://www.coursera.org/projects/envoyer-des-email-personnalis-avec-google,Créer une Fonction Personnalisée en JS et Google App Script,
https://www.coursera.org/projects/creer-carte-visite-professionnelle-canva,Créer une carte de visite professionnelle avec Canva,
https://www.coursera.org/projects/creer-enquete-satisfaction-client-typeform,Créer une enquête de satisfaction client avec Typeform,
https://www.coursera.org/projects/creer-enquete-satisfaction-clients,Créer une enquête de satisfaction clients,
https://www.coursera.org/projects/creer-page-collecte-fonds-chuffed,Créer une page de collecte de fonds sur Chuffed ,
https://www.coursera.org/projects/creer-page-collecte-fonds-kisskissbankbank,Créer une page de collecte de fonds sur KissKissBankBank ,
https://www.coursera.org/projects/creer-presentation-marche-cible-canva,Créer une présentation de marché cible avec Canva,
https://www.coursera.org/projects/creer-presentation-entreprise-microsoft-powerpoint,Créer une présentation d’entreprise sur Microsoft Powerpoint,
https://www.coursera.org/projects/creer-presentation-animee-powtoon,Créer une présentation animée avec Powtoon ,
https://www.coursera.org/projects/creer-presentation-entreprise-avec-piktochart,Créer une présentation d’entreprise avec Piktochart,
https://www.coursera.org/projects/creer-presentation-professionnelle-avec-prezi,Créer une présentation professionnelle avec Prezi,
https://www.coursera.org/projects/creer-une-publicite-facebook-a-partir-de-votre-page,Créer une publicité Facebook à partir de votre page,
https://www.coursera.org/projects/creer-presentation-educative-microsoft-powerpoint,Créer une présentation éducative avec Microsoft Powerpoint,
https://www.coursera.org/projects/creez-infographies-avec-piktochart,Créez des infographies avec Piktochart,
https://www.coursera.org/projects/creez-une-publicite-ciblee-avec-facebook-audience-insights,Créez une publicité ciblée avec facebook audience insights,
https://www.coursera.org/projects/creez-contenu-sensibilisation-facebook-canva,Créez du contenu de sensibilisation sur Facebook avec Canva,
https://www.coursera.org/learn/theology-cultivating--scriptural-imagination,Cultivating a Scriptural Imagination,
https://www.coursera.org/learn/cultura-e-consumo-no-marketing-digital,Cultura e Consumo no Marketing Digital,
https://www.coursera.org/learn/cultura-maya-en-yucatan,Cultura Maya en Yucatán,
https://www.coursera.org/projects/curso-completo-deep-learning,Curso Completo de Deep Learning,
https://www.coursera.org/projects/googlecloud-custom-document-extraction-with-document-ai-workbench-g7pr3,Custom Document Extraction with Document AI Workbench,
https://www.coursera.org/learn/startup-fintech-capstone-es,Curso con proyecto final: Comienza tu futuro en fintech,
https://www.coursera.org/learn/customer-data-analytics,Customer Data Analytics for Marketers,
https://www.coursera.org/learn/customer-data-analytics-and-segmentation,"Customer Data, Analytics, and Segmentation",
https://www.coursera.org/learn/customer-centric-business-innovation,Customer-Centric Innovation,
https://www.coursera.org/projects/customer-service-with-python-build-a-chatbot-using-chatgpt,Customer Service with Python:  Build a Chatbot using ChatGPT,
https://www.coursera.org/learn/customer-value-acquisition-and-retention,"Customer Value, Acquisition, and Retention",
https://www.coursera.org/learn/cutting-edge-technology-in-air-conditioning-system,Cutting-edge Technology in Air Conditioning System,
https://www.coursera.org/learn/cutting-edge-blockchain-security-mechanisms,Cutting-Edge Blockchain Security Mechanisms,
https://www.coursera.org/learn/illinois-tech-cyber-security-technologies-bit,Cyber Security Technologies,
https://www.coursera.org/learn/cybersecurity-awareness-for-everyone,Cybersecurity Awareness For Everyone: Final Assessment,
https://www.coursera.org/learn/packt-cybersecurity-architecture-fundamentals-jpld2,Cybersecurity Architecture Fundamentals,
https://www.coursera.org/learn/fundamentals-cybersecurity,Cybersecurity Fundamentals,
https://www.coursera.org/learn/cybersecurity-fundamentals,Cybersecurity Fundamentals,
https://www.coursera.org/learn/cybersecurity-identity-access-solutions-azure-ad,Cybersecurity Identity and Access Solutions with Azure AD,
https://www.coursera.org/learn/cybersecurity-planning-management-compliance,"Cybersecurity Planning, Management, and Compliance",
https://www.coursera.org/learn/cybersecurity-specialist-capstone,Cybersecurity Specialist Capstone,
https://www.coursera.org/learn/cybesecurity-testing-prevention,Cybersecurity Testing and Prevention,
https://www.coursera.org/projects/cypress-end-to-end-testing-and-intercepting-network-call,Cypress end to end testing and intercepting network call,
https://www.coursera.org/learn/csafe-protecting-your-information-at-home,Cybersecurity: Protecting your Information at Home,
https://www.coursera.org/learn/cybersecurite-site-web-securite,Cybersécurité : comment sécuriser un site web,
https://www.coursera.org/projects/como-crear-una-campana-de-facebook-ads,Cómo Configurar una Campaña en Facebook Ads ,
https://www.coursera.org/learn/cybersecurity-protecting-your-information-on-the-go,Cybersecurity: Protecting your Information on the Go,
https://www.coursera.org/projects/como-guardar-diseos-canva-mailchimp,Cómo Guardar Diseños de Canva en Mailchimp,
https://www.coursera.org/learn/cybersecurity-what-to-do-when-you-are-a-victim,Cybersecurity: What to Do When You Are a Victim,
https://www.coursera.org/projects/como-usar-canva-para-crear-diseos-de-redes-sociales,Cómo Usar Canva para Crear Diseños de Redes Sociales,
https://www.coursera.org/projects/como-crear-graficos-para-tus-redes-sociales-en-canva,Cómo crear gráficos para tus redes sociales en Canva,
https://www.coursera.org/learn/data-collection-analytics-project-es,Cómo combinar y analizar datos complejos,
https://www.coursera.org/learn/captar-talento-en-la-era-de-la-digitalizacion,Cómo captar talento en la era de la digitalización,
https://www.coursera.org/projects/facebook-creator-studio,Cómo empezar con Facebook Creator Studio,
https://www.coursera.org/projects/como-crear-medios-imprimibles-en-canva,Cómo crear medios imprimibles en Canva,
